http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7596&quarter=3&fiscal=2016/2017,UNITED NATIONS DEVELOPMENT PROGRAMME (UNDP),"RABAT, MA",2016-11-16 ,"200 000,00 $",,Soutien au Maroc dans le cadre de l'organisation de la conférence COP-22,Projet financé par divers ministères et organismes gouvernementaux.
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7597&quarter=3&fiscal=2016/2017,UNITED NATIONS ENVIRONMENT PROGRAMME (UNEP) MERCURY PROGRAM,"GENEVA, CH",2016-11-01 ,"200 000,00 $",,Programme relatif au mercure dans le cadre du Programme des Nations Unies pour l'environnement,
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7598&quarter=3&fiscal=2016/2017,UNITED NATIONS ENVIRONMENT PROGRAMMME,"NAIROBI, KE",2016-12-19 ,"1 201 950,00 $",,Organisation des célébrations de la Journée mondiale de l'environnement qui auront lieu au Canada du 1er au 7 juin 2017,Entente pluriannuelle
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7599&quarter=3&fiscal=2016/2017,UNITED NATIONS ENVIRONMENTAL PROGRAMME,"NAIROBI, KE",2016-10-28 ,"150 000,00 $",,Partenariat pour des carburants et des véhicules propres : approche systémique de la réglementation en matière de carburants et de véhicules propres,Entente pluriannuelle
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7600&quarter=3&fiscal=2016/2017,UNIVERSITÉ DU QUÉBEC À MONTRÉAL,"MONTREAL, QC, CA",2016-11-28 ,"100 000,00 $",,Simulation des interactions des aérosols et de la microphysique dans les latitudes nord ,Entente pluriannuelle
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7601&quarter=3&fiscal=2016/2017,UNIVERSITY OF BRITISH COLUMBIA,"VANCOUVER, BC, CA",2016-11-23 ,"65 000,00 $",,Caractérisation de la variabilité temporelle et spatiale des niveaux de pollution atmosphérique,
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7602&quarter=3&fiscal=2016/2017,UNIVERSITY OF BRITISH COLUMBIA,"VANCOUVER, BC, CA",2016-12-06 ,"49 292,00 $",,Schématisation des services écosystémiques à l'appui de la conservation et de la planification de l'environnement,Projet financé par divers ministères et organismes gouvernementaux.
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7603&quarter=3&fiscal=2016/2017,UNIVERSITY OF BRITISH COLUMBIA - OKANAGAN,"KELOWNA, BC, CA",2016-11-15 ,"38 750,00 $",,Gestion améliorée de la gonidée des Rocheuses dans la vallée de l'Okanagan en Colombie-Britannique II,Projet financé par divers ministères et organismes gouvernementaux.
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7604&quarter=3&fiscal=2016/2017,UNIVERSITY OF NEW BRUNSWICK,"FREDERICTON, NB, CA",2016-10-25 ,"575 000,00 $",,Soutien scientifique et administratif aux fins de l'étude de la bioévaluation des effets cumulatifs et de l'avancement de la recherche portant sur les incidences de facteurs de stress multiples dans les environnements d'eau douce,Entente pluriannuelle
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7605&quarter=3&fiscal=2016/2017,UNIVERSITY OF NEW BRUNSWICK,"FREDERICTON, NB, CA",2016-09-20 ,"56 000,00 $",,Programme de surveillance de la biodiversité circumpolaire - Groupe directeur sur l'eau douce,
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7606&quarter=3&fiscal=2016/2017,UNIVERSITY OF SASKATCHEWAN,"SASKATOON, SK, CA",2016-10-25 ,"475 000,00 $",,Recherche en matière de sciences de l'eau dans l'ouest du Canada,Entente pluriannuelle
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7607&quarter=3&fiscal=2016/2017,UNIVERSITY OF SASKATCHEWAN,"SASKATOON, SK, CA",2016-12-02 ,"80 000,00 $",,Évaluation des risques potentiels pour la faune liés aux effets directs et indirects des changements climatiques ,Entente pluriannuelle
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7608&quarter=3&fiscal=2016/2017,UNIVERSITY OF SASKATCHEWAN,"SASKATOON, SK, CA",2016-10-26 ,"2 200 000,00 $",,Réseau canadien de la santé de la faune,Entente pluriannuelle.  Projet financé par divers ministères et organismes gouvernementaux.
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7609&quarter=3&fiscal=2016/2017,UNIVERSITY OF SASKATCHEWAN,"SASKATOON, SK, CA",2016-11-28 ,"140 000,00 $",,Analyse améliorée aux fins de l'observation de la qualité de l'air en orbite géostationnaire et en orbite très elliptique au-dessus du Canada,Entente pluriannuelle.  Projet financé par divers ministères et organismes gouvernementaux.
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7610&quarter=3&fiscal=2016/2017,UNIVERSITY OF VICTORIA,"VICTORIA, BC, CA",2016-11-04 ,"575 000,00 $",,Recherche sur le climat et l'eau dans l'ouest et le nord du Canada,Entente pluriannuelle
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7611&quarter=3&fiscal=2016/2017,UNIVERSITY OF WATERLOO,"WATERLOO, ON, CA",2016-12-06 ,"64 000,00 $",,Évaluation du rétablissement des fonctions biogéochimiques à la suite de la remise en état d'emplacements de puits dans les écosystèmes tourbeux,Entente pluriannuelle.  Projet financé par divers ministères et organismes gouvernementaux.
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7612&quarter=3&fiscal=2016/2017,UNIVERSITY OF WINDSOR,"WINDSOR, ON, CA",2016-11-24 ,"56 000,00 $",,Examen de la répartition des sources et de l'échange air-surface dans le cadre de la spéciation du mercure atmosphérique,Entente pluriannuelle.  Projet financé par divers ministères et organismes gouvernementaux.
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7613&quarter=3&fiscal=2016/2017,UPPER THAMES RIVER CONSERVATION AUTHORITY,"LONDON, ON, CA",2016-11-28 ,"300 000,00 $",,Programme de réduction des nutriments dans le bassin hydrographique de la rivière Thames,
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7614&quarter=3&fiscal=2016/2017,WALPOLE ISLAND FIRST NATION,"WALPOLE ISLAND, ON, CA",2016-12-01 ,"70 000,00 $",,Activités sur le terrain liées à la restauration et à la mise en valeur des zones humides côtières des Grands Lacs,
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7615&quarter=3&fiscal=2016/2017,WEST MOBERLY FIRST NATIONS,"MOBERLY LAKE, BC, CA",2016-11-02 ,"65 400,00 $",,"Amélioration du taux de survie des petits du caribou dans les zones de hardes de caribous de Klinse-Za, de Scott, de Kennedy et de Burnt Pine",
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7616&quarter=3&fiscal=2016/2017,WEST SOURIS RIVER CONSERVATION DISTRICT,"RESTON, MB, CA",2016-11-04 ,"125 000,00 $",,Initiative d'intendance des aires importantes de nidification des prairies mixtes du Manitoba ,Entente pluriannuelle
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7617&quarter=3&fiscal=2016/2017,WILDLIFE CONSERVATION SOCIETY CANADA,"TORONTO, ON, CA",2016-11-22 ,"44 344,00 $",,"Préparation de l'ouest du Canada en vue du syndrome du museau blanc : mobilisation des citoyens dans le cadre du recensement, de la surveillance et de la conservation des chauves-souris (Colombie-Britannique et Yukon)",
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7618&quarter=3&fiscal=2016/2017,WILDLIFE CONSERVATION SOCIETY CANADA,"TORONTO, ON, CA",2016-11-17 ,"49 880,00 $",,"Préparation de l'ouest du Canada en vue du syndrome du museau blanc : mobilisation des citoyens dans le cadre du recensement, de la surveillance et de la conservation des chauves-souris (Alberta)",
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7619&quarter=3&fiscal=2016/2017,WILDLIFE DYNAMICS,"SMITHERS, BC, CA",2016-10-11 ,"34 240,00 $",,Freiner le déclin rapide de l'autour des palombes dans le nord de la Colombie-Britannique,
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7620&quarter=3&fiscal=2016/2017,WILDLIFE PRESERVATION CANADA,"GUELPH, ON, CA",2016-11-09 ,"135 796,00 $",,"Gestion intégrée de l'écosystème liée au rétablissement de la pie-grièche migratrice, une sous-espèce de l'est en voie de disparition, et intendance constructive des alvars associés et de l'habitat des espèces des prairies à herbes courtes",Entente pluriannuelle
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7621&quarter=3&fiscal=2016/2017,WORLD METEOROLOGICAL ORGANIZATION,"GENEVA, CH",2016-12-22 ,"90 000,00 $",,Facilitation de la coordination internationale des sciences du climat à l'appui de projets de recherche et d'évaluation à l'échelle mondiale et régionale,Entente pluriannuelle
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7622&quarter=3&fiscal=2016/2017,YORK UNIVERSITY,"TORONTO, ON, CA",2016-12-01 ,"183 000,00 $",,Flux de polluants atmosphériques dans le couvert forestier : observations et modélisation,Entente pluriannuelle.  Projet financé par divers ministères et organismes gouvernementaux.
http://www.ec.gc.ca/gc-sc/index.cfm?lang=Fr&state=detail&id=7623&quarter=3&fiscal=2016/2017,ZOO DE GRANBY,"GRANBY, QC, CA",2016-10-04 ,"177 440,00 $",,Protection de la tortue molle à épines et de son habitat dans la région du lac Champlain au Québec,Entente pluriannuelle
